term,original_sentence,refined_sentence,sentiment
고생물학,"이 채널의 주요 멤버는 천문우주, 전자공학, 약학, 물리학, 고생물학 석 박사다.",이 채널의 주요 멤버는 고생물학 석 박사다.,neutral
멜트다운,"이 책에서 다룬 ‘멜트다운’에는 핵발전소, 비행사고, 우주탐사선 발사 사고 등 우리가 ‘참사’와 ‘재난’이라는 단어에서 금세 떠올릴 수 있는 사고들부터 자율주행차, 현금인출기, 주식시장과 금융시장, 그리고 우리가 재난과 연결시키려 생각해..","이 책에서 다룬 ‘멜트다운’에는 핵발전소, 비행사고, 우주탐사선 발사 사고 등 우리가 ‘참사’와 ‘재난’이라는 단어에서 금세 떠올릴 수 있는 사고들부터 자율주행차, 현금인출기, 주식시장과 금융시장, 그리고 우리가 재난과 연결시키려 생각해 멜트다운의 다양한 사례들이 포함되어 있다.",neutral
일산화탄소,"이 타올은 화재시 사망사고의 80%를 차지하는 일산화탄소 등 유독가스 흡입을 차단하는 기본 기능에 더해 자체 산소발생기를 부착, 입과 코를 막고도 최장 15~20분..","이 타올은 화재시 사망사고의 80%를 차지하는 일산화탄소 등 유독가스 흡입을 차단하는 기본 기능에 더해 자체 산소발생기를 부착, 입과 코를 막고도 최장 15~20분 동안 사용할 수 있다.",negative
PCB,이 회사는 이튼에 아크차단기(AFCI)의 인쇄회로기판 조립품(PCB Assembly)을 독점공급하고 있는 것으로 알려졌다.,이 회사는 이튼에 아크차단기(AFCI)의 인쇄회로기판 조립품(PCB Assembly)을 독점공급하고 있는 것으로 알려졌다.,neutral
산성안개,이같은 상황은 산성도가 높은 ‘산성안개’ 발생 가능성을 키우고 있어 건강관리에 주의가 요구되고 있다.,이같은 상황은 산성도가 높은 산성안개 발생 가능성을 키우고 있어 건강관리에 주의가 요구되고 있다.,negative
열섬현상,이같은 열섬현상은 전국이 비슷하다.,이같은 열섬현상은 전국이 비슷하다.,neutral
녹조류,이같이 물에 뜬 녹조류나 물 아래에 침전된 오니 등을 친환경적으로 처리하는 전문기업이 있어 주목받고 있다.,이같이 물에 뜬 녹조류나 물 아래에 침전된 오니 등을 친환경적으로 처리하는 전문기업이 있어 주목받고 있다.,neutral
일산화탄소,"이것은 메틸알코올로도 불리며, 합성가스로 알려진 일산화탄소와 수소 혼합물로부터 합성될 수 있다.",이것은 일산화탄소와 수소 혼합물로부터 합성될 수 있다.,neutral
플루토늄,이곳에서 우라늄 플루토늄 등 핵연료를 중성자와 충돌시켜 연쇄 핵분열 반응을 유도하고 그 과정에서 열에너지가 발생한다.,이곳에서 우라늄 플루토늄 등 핵연료를 중성자와 충돌시켜 연쇄 핵분열 반응을 유도하고 그 과정에서 열에너지가 발생한다.,neutral
염화수소,이날 낮 12시12분쯤 안산시 단원구 성곡동의 한 핸드폰 부품공장에서 염화수소 가스가 누출됐다.,이날 낮 12시12분쯤 안산시 단원구 성곡동의 한 핸드폰 부품공장에서 염화수소 가스가 누출됐다.,negative
물순환,"이날 녹조대응전담반은 물순환 설비인 수면 포기기와 녹조 확산 방지막, 녹조 제거선 등 녹조 대응설비 투입 현..","이날 녹조대응전담반은 물순환 설비인 수면 포기기와 녹조 확산 방지막, 녹조 제거선 등 녹조 대응설비 투입 현장을 점검했다.",neutral
환경외교,이날 모임에서는 중국 등 주변국가와의 환경외교 강화와 함께 지역실정에 맞는 맞춤형 저감 대책을 마련해야 한다는 주장이 대거 제기됐다.,이날 모임에서는 중국 등 주변국가와의 환경외교 강화와 함께 지역실정에 맞는 맞춤형 저감 대책을 마련해야 한다는 주장이 대거 제기됐다.,neutral
ISO,이날 참석한 기관들은 기술인력 역량 향상과 국제표준화기구(ISO) 등 적합성 ..,이날 참석한 기관들은 기술인력 역량 향상과 국제표준화기구(ISO) 등 적합성 평가와 관련된 활동을 논의했다.,neutral
국제표준화기구,이날 참석한 기관들은 기술인력 역량 향상과 국제표준화기구(ISO) 등 적합성 ..,이날 참석한 기관들은 기술인력 역량 향상과 국제표준화기구(ISO) 등 적합성 평가와 관련된 활동을 논의했다.,neutral
상수원보호구역,이날 참석한 중소기업 소상공인들은 △상수원보호구역 환경정비구역 내 행위제한 완화 △공장설립 승인지역 내 폐수배출 시설 등 입지 완화 △폐기물처리업 분야 통합허가 업무 처리 개선 △재활용 촉진을 위한 폐..,이날 참석한 중소기업 소상공인들은 상수원보호구역 환경정비구역 내 행위제한 완화에 대해 의견을 나누었다.,neutral
일산화탄소,"이날 캠페인에서는 겨울철 가스보일러 사고예방(일산화탄소 중독사고 예방), 휴대용 가스레인지 및 부탄캔 안전수칙 계도전단지와 홍보용품을 전달하며 안전한 가스사용을 당부했다.",이날 캠페인에서는 겨울철 가스보일러 사고예방과 일산화탄소 중독사고 예방을 위해 안전수칙 계도전단지와 홍보용품을 전달하며 안전한 가스사용을 당부했다.,negative
액화석유가스,이날 통과한 법안은 △재난 및 안전관리기본법 개정안 △학교보건법 개정안 △액화석유가스의 안전관리 및 사업법 일부개정법률안 △대기관리권역 대기환경 개선에 관한 특별법안 △대기환경보전법 개정안..,이날 통과한 법안에는 액화석유가스의 안전관리 및 사업법 일부개정법률안이 포함되어 있다.,neutral
건축폐기물,"이날 환경오염 현장을 살핀 결과 논에 건축폐기물을 묻고 복토작업을 하고 농수로를 따라 폐유가 흘러 논으로 유입되며, 지난해 불이..",이날 환경오염 현장을 살핀 결과 논에 건축폐기물을 묻고 복토작업을 하는 등 문제가 확인되었다.,negative
오일펜스,"이날 훈련은 사고신고 및 상황전파를 시작으로 소방본부의 화재진압 및 부상자 구호, 교통통제, 오일펜스 설치, 유류제거 작업, 수질오염 범위 확인을 위한 수질조사 등의 순으로 진..","이날 훈련은 사고신고 및 상황전파를 시작으로 소방본부의 화재진압 및 부상자 구호, 교통통제, 오일펜스 설치, 유류제거 작업, 수질오염 범위 확인을 위한 수질조사 등의 순으로 진행됐다.",neutral
미세먼지 관리 특별대책,이날은 정부가 미세먼지 관리 특별대책을 발표한 날이다...,이날은 정부가 미세먼지 관리 특별대책을 발표한 날이다.,neutral
여과,이날은 첫 방송이었으며 빠르게 성장하는 중국 실시간 스트리밍 시장을 여과 없이 보여줬다.,이날은 첫 방송이었으며 빠르게 성장하는 중국 실시간 스트리밍 시장을 여과 없이 보여줬다.,neutral
유엔인간환경회의,"이날은 환경생태계의 중요성에 대한 인식을 높이고, 지속 가능한 지구 환경에 대한 책임을 전 세계적으로 강조하기 위해 1972년 6월 유엔인간환경회의에서 제정한 기념일이다.","이날은 환경생태계의 중요성에 대한 인식을 높이고, 지속 가능한 지구 환경에 대한 책임을 전 세계적으로 강조하기 위해 1972년 6월 유엔인간환경회의에서 제정한 기념일이다.",neutral
T-P,"이는 앞서 시는 지난 2014년 10월 270억원을 들여 설치한 정화 처리 방류수 설비인 총인(T-P) 설비, ..","이는 앞서 시는 지난 2014년 10월 270억원을 들여 설치한 정화 처리 방류수 설비인 총인(T-P) 설비, ..",neutral
총인,"이는 앞서 시는 지난 2014년 10월 270억원을 들여 설치한 정화 처리 방류수 설비인 총인(T-P) 설비, ..","이는 앞서 시는 지난 2014년 10월 270억원을 들여 설치한 정화 처리 방류수 설비인 총인(T-P) 설비, ..",neutral
NO2,이는 초미세먼지(PM2.5)와 이산화질소(NO2)의 농도가 높고 여기에 노출되는 인구 비율이 높았기 때문이다.,이는 초미세먼지(PM2.5)와 이산화질소(NO2)의 농도가 높고 여기에 노출되는 인구 비율이 높았기 때문이다.,negative
영양염류,"20도 이상 유지되는 높은 기온과 강수량 부족, 이달 초 비로 인한 영양염류 유입에 따라 유해남조류 증식에 적합한 환경이 조성됐기 때문으로 분석된다.",이달 초 비로 인한 영양염류 유입에 따라 유해남조류 증식에 적합한 환경이 조성됐기 때문이다.,neutral
PCB,[이투데이] 최두선 기자(sun@etoday.co.kr)이동통신용 부품 및 세라믹 PCB 제조업체 알엔투테크놀로지가 배터리 과충전 방지 기술을 확보하고 상용화를 완료한 것으로 알려졌다.,이동통신용 부품 및 세라믹 PCB 제조업체 알엔투테크놀로지가 배터리 과충전 방지 기술을 확보하고 상용화를 완료한 것으로 알려졌다.,neutral
냉매,이들 설비에서 냉각작용을 하는 핵심 물질이 냉매(冷媒)다.,이들 설비에서 냉각작용을 하는 핵심 물질이 냉매(冷媒)다.,neutral
탄화수소,"이들 업체는 구청 허가를 받고 사업장 내 오염 방지시설도 갖췄지만, 이를 엉터리로 운영하며 탄화수소(THC) 배출 허용기준(100ppm)을 3배 넘게 초과 배..","이들 업체는 구청 허가를 받고 사업장 내 오염 방지시설도 갖췄지만, 이를 엉터리로 운영하며 탄화수소(THC) 배출 허용기준(100ppm)을 3배 넘게 초과 배출했다.",negative
탄화수소,이들 업체들은 창고형 건물이나 가건물 등에서 대기오염 방지시설도 갖추지 않고 페인트 먼지나 탄화수소 등 휘발성 유기화합물질을 ..,이들 업체들은 창고형 건물이나 가건물 등에서 대기오염 방지시설도 갖추지 않고 페인트 먼지나 탄화수소 등 휘발성 유기화합물질을 방출하고 있다.,negative
공기정화,이들 중 벤텍스가 개발한 제4주차 수상 제품인 '헬사크린'은 유해가스를 없애 공기정화를 해주..,이들 중 벤텍스가 개발한 제4주차 수상 제품인 '헬사크린'은 유해가스를 없애 공기정화를 해주는 제품이다.,positive
프레온가스,이들 탄산가스 외에 메탈 이산화가스 프레온가스 등을 온실 가스라 부른다.,이들 탄산가스 외에 메탈 이산화가스 프레온가스 등을 온실 가스라 부른다.,neutral
중유,"이들은 벙커C유, 경유, 중유 등 액체연료를 사용하는 대..","이들은 벙커C유, 경유, 중유 등 액체연료를 사용하는 대체 연료를 활용한다.",neutral
배출부과금,"이들은 오염물질을 측정하면서 측정값을 줄이거나 허위성적서를 발행하는 형태로 단속을 피해왔으며, 더구나 오염물질 측정값을 법적기준 미만으로 조작해서 대기기본 배출부과금도 면제받아 부당이득을 취한 의혹도 받..",이들은 오염물질 측정값을 조작하여 대기기본 배출부과금을 면제받아 부당이득을 취한 의혹을 받고 있다.,negative
일산화탄소,"이들은 텐트 안에서 휴대용 가스난로를 피우고 잠들었다 일산화탄소 중독으로 숨진 것으로 전해졌다. 

#",이들은 텐트 안에서 휴대용 가스난로를 피우고 일산화탄소 중독으로 숨진 것으로 전해졌다.,negative
불화수소,"2011년 8월 질병관리본부는 원인 미상 폐 손상 위험 요인으로 가습기 살균제를 지목했고, 이듬해인 2012년 9월 경북 구미에서 불화수소 누출 사고가 발생하는 등 아픔이 기억나는 시기이기도 하다.",이듬해인 2012년 9월 경북 구미에서 불화수소 누출 사고가 발생하는 등 아픔이 기억나는 시기이기도 하다.,negative
기상위성,이러한 세대 변화와 교체는 우리나라 기상위성에서도 찾아볼 수 있다.,이러한 세대 변화와 교체는 우리나라 기상위성에서도 찾아볼 수 있다.,neutral
삼림벌채,"이런 가운데 국내 연구진이 인공지능을 활용해 위성영상 속 삼림벌채나 산불, 싱크홀 등을 정확하게 탐지할 수 있는 기술을 개발했습니다.",이런 가운데 국내 연구진이 인공지능을 활용해 위성영상 속 삼림벌채를 정확하게 탐지할 수 있는 기술을 개발했습니다.,neutral
